432
,1.248119,,,,,,,3.508769,2.931266,,1.439552,,,,,1.374336,,1.544432,,1.194871,,,,1.311855,,2.115253,,2.325379,1.081622,1.380839,2.063843,,,1.549688,,,,1.954773,,,,2.678226,1.053790,1.571601,1.255220,,3.351166,1.146611,2.290700,,,,2.679770,,2.946111,2.361926,,,,1.553528,1.963542,2.586325,1.207411,,,,2.575322,1.340028,2.942447,,1.698870,2.757483,1.771595,2.978779,,,,,2.553068,1.222673,2.199765,1.658358,,,1.574892,2.377244,2.834255,,2.237090,,2.769968,,1.992553,1.858767,,,,,,,1.841427,,3.219623,2.209603,,,,3.531549,2.110930,,2.181126,2.917222,,2.179671,,,1.532420,1.897026,1.515056,2.833409,1.518628,1.085735,,1.858126,,,1.260575,2.371785,1.610427,2.337824,1.005444,,1.717004,1.394533,2.684554,,1.091884,,1.801711,1.576296,,1.661170,,,1.299145,,1.877684,2.843962,,1.438906,,1.068208,,1.449575,2.951498,,2.228501,1.368709,2.516985,2.309240,,,1.323910,,,,3.222629,1.493647,,3.806493,,,,1.930119,,2.037335,,,1.319201,1.345721,3.208939,,,1.014161,,1.465191,,2.339196,,,,,,,,,,,2.533384,,,1.020253,,1.641210,,,,1.134868,,,1.313203,,1.730186,,1.803382,1.981673,,,,,,,2.012486,,,3.274955,,,,,,,3.910053,,,,1.470023,,,,1.532821,2.972860,1.738300,1.097882,1.964931,,,1.121140,1.815312,,,1.483959,,,2.574247,,3.327354,,1.683046,2.274290,,2.918289,1.483112,,2.359620,1.858208,,,,1.955365,,,,,1.153762,,2.126366,1.394980,1.195535,1.602837,,,,,,,1.188236,,2.511372,1.320560,1.397834,1.859855,1.677393,3.020388,,,2.543475,,,,3.037297,1.369885,2.538236,2.671013,2.869988,,1.137203,1.877029,,2.285456,1.882569,,,,2.625449,,1.160789,,,,1.217950,,1.701015,1.106070,,2.745290,1.802745,,,,,,1.172218,,,3.132793,,,,,1.946100,,,,,1.982877,,,1.487985,,,2.152167,,,1.501445,,1.370777,,,1.772825,1.595009,1.537036,,,2.136407,,,,2.855097,,,1.507476,3.545678,,,1.188018,1.396774,1.221792,1.104060,1.640439,1.872274,1.533472,,1.210564,2.661134,,2.140799,3.293030,,,2.137474,,,1.505343,,,2.458139,,,2.437160,3.574885,,2.833896,,1.799675,,3.653552,,,1.626902,,,,2.026784,1.413415,,,,1.497150,3.745197,1.189812,2.857722,2.185291,2.224576,1.345816,3.060786,1.681391,1.805950,2.304694,,
1.655214,,,,,1.380508,1.783341,,,,,,2.691215,1.253080,3.014591,1.962045,1.608395,1.048028,,,2.724862,,1.241228,1.783220,2.752564,2.830653,1.657110,,,2.849472,2.243421,,,2.325799,1.212760,,,,,,1.435637,2.745221,1.623767,,2.272308,,2.998990,3.484741,,,1.917367,2.381519,1.661046,,,,2.589988,,,1.782440,2.293625,,,,,1.293240,,2.337491,,1.665803,,,1.506920,1.189193,,,,2.041077,,,,,,1.468507,,1.568761,1.061089,1.229680,,1.429901,1.720334,,2.038676,,2.179232,,,1.644058,3.063941,1.718640,,,,3.507621,,1.529084,,2.968466,,1.383964,,2.116563,2.724343,1.021515,1.023119,,,,2.379230,,,,1.361862,,1.392219,,1.515420,2.733917,,,1.253656,2.275560,1.526278,,1.228215,1.811857,1.422958,,,1.623872,1.560990,,,,1.404312,2.275320,1.873581,,3.613055,2.610947,,,1.787140,,,3.174934,,2.069251,2.703823,,2.620292,,,1.402859,1.447643,,1.268156,,2.765326,,1.149507,,2.938960,2.081251,,,,,,1.411727,1.194590,,1.740974,,,2.851870,,,,,,,,,,,1.031275,1.131368,3.530507,,2.237566,1.817793,,,,2.890518,,,,,,1.613025,,1.713380,,1.178289,,,1.604452,,1.537156,1.970340,,1.419908,,,,,,,,,1.698255,,,1.039605,,,,,,1.664045,,,,,,2.014276,2.237638,,1.347984,,2.210993,,1.323828,,1.175592,,1.386772,1.720029,,2.379360,1.137364,,1.890091,1.942635,2.255005,,1.753750,,,1.329837,,2.082184,,2.507593,2.550076,,,,,,,3.407355,1.621057,2.720458,,1.815506,,,3.278689,,,,,,,1.455715,,,,2.038066,,,1.989897,2.958730,,,,,,1.213116,1.780848,,1.314170,3.092263,2.182337,,,,,,,3.606396,,2.583782,,1.276347,1.574815,,,1.095179,,,2.357269,,,1.735507,,1.250179,,,2.275084,1.724085,1.921532,,2.287164,,,1.010319,1.882063,,2.499098,2.113953,1.857530,1.661819,1.468032,,1.086507,,1.186557,,,1.273993,1.147495,,1.517704,1.623273,,,1.651073,1.586820,3.275869,2.899133,,,2.301428,1.059523,,1.724602,2.755413,2.183478,1.439770,1.054259,,,2.331652,,,,3.049973,,3.389211,,3.009217,,3.224942,,,1.368217,,2.068555,,,,,1.375634,,2.161195,3.137263,,3.162193,2.603982,,1.548896,3.538977,1.675357,,,,,2.827414,,1.866351,1.479625,1.503055,2.583793,2.321008,2.617546,,,
,,,,,,,1.824723,1.843390,,,,,3.971619,2.462862,,2.920407,2.353764,,2.705205,,2.176061,2.202428,2.331768,,2.182253,,,1.355280,2.120820,1.352451,,,,1.925840,1.558682,,2.103691,,,,,,2.003871,,1.628801,,2.062546,1.274824,2.020492,1.559681,1.275713,1.629643,,,,,,2.164065,1.496613,,3.344521,,1.374163,1.366449,,2.250093,1.937046,,1.568765,,1.724182,2.420697,1.105529,1.412209,1.413023,,,,1.396245,1.029530,,,,1.799718,2.318528,,3.549259,,3.851471,,1.112396,,1.375846,,,1.944739,1.775351,,1.730134,,,,,1.960231,,1.285630,,1.630878,,,1.546312,1.241893,,1.694698,,2.352459,,1.086190,,,,2.468306,,1.321117,2.788904,,,,1.787693,2.261799,1.069504,,1.385634,2.452933,1.632274,,2.250332,2.306553,2.768402,,,,,2.068689,,1.050636,,,1.788872,1.750200,,1.543129,,,1.726865,1.170647,,1.730243,2.158600,3.703323,1.572718,3.325007,2.124120,,,1.795471,,,,2.064620,2.272558,,2.554495,,,,,,1.985987,1.994240,1.488892,,,1.055688,,1.586336,,,2.238199,1.145667,2.215095,1.542627,,1.318782,,,1.140002,1.725302,1.043652,2.428926,1.497005,1.412822,2.449842,,,,,,1.132693,2.750579,,,,,,,,2.890143,,,,,,,,,2.133288,,1.341700,,3.380359,2.893422,,,3.600629,1.759601,1.473035,,,3.573719,,2.383909,1.486058,,,2.448161,,,,,3.240930,2.958684,,2.116148,1.251550,1.238638,1.916444,3.120555,2.098421,3.103710,,,,3.193611,,1.913444,1.513362,1.669143,,2.683939,2.095603,1.880442,,,2.737279,1.424559,,,2.740551,2.645835,2.424890,,2.624423,,3.460684,1.175541,,,,,1.659165,2.034035,1.522279,,1.880557,2.733379,1.998563,3.682280,1.504592,1.973438,,,,,,2.727859,,,,,1.446151,,,,1.910551,2.279166,1.986794,3.217414,,,2.290083,1.894736,2.023025,,1.758981,,,1.515105,,,1.273549,,,,1.304289,3.011931,,,1.448687,2.698073,1.305185,,2.018467,1.644623,3.871309,1.378243,,2.614897,1.065401,,1.711910,,2.670132,1.639270,2.446211,1.178418,,,,,,,,,1.495601,,2.193319,2.715145,,,2.254752,,,,1.669347,,3.718295,1.638536,1.274096,,3.774218,2.780645,,,2.674970,2.289301,1.472966,2.278001,,3.101313,,,,,1.342579,,,,,,1.451545,2.294972,,,2.048598,2.343248,,,,1.446620,,1.382733,,,1.461266,,2.742298,,,2.105859,2.478149,2.322218,1.336286,1.247038,2.492381,,,,,2.910445,1.715914
,1.034742,2.317085,,2.658454,1.732909,2.033462,2.655390,,1.916477,2.337307,1.278793,2.095396,2.218976,1.780093,2.807126,,2.974892,2.140365,,2.628351,,2.177931,1.900748,,,,2.612608,,1.459239,,1.087981,,,1.680581,3.778947,1.433395,,,1.940423,1.064301,1.513338,,1.193585,2.281184,,1.527893,,1.657944,,1.986714,1.365402,,,,3.038457,2.072385,,,3.046557,2.672915,3.369790,,,1.191701,,1.563109,1.494953,,1.238764,,1.598283,1.146347,,,,,,2.148782,1.248504,,2.378253,1.909271,1.607200,,,3.743395,,2.128913,1.527285,,,,2.648158,,3.134624,2.123669,1.071729,1.176702,,1.647880,,,2.030046,,2.092679,1.231069,,1.712872,1.130076,,2.852654,2.648438,,3.088098,,,,3.163985,1.903451,,1.023878,1.385949,1.419381,,,,1.727583,2.446221,1.789917,2.230727,1.280908,3.809674,,1.716591,1.428484,,1.198808,2.689194,,2.764717,1.490326,,1.162143,2.809246,,2.029185,,2.064456,1.172928,1.383473,,,1.449099,2.755290,1.410871,3.613093,,,2.178309,,,1.148989,2.138050,,,1.744780,,,,1.235160,,2.020240,1.217733,,,1.708903,1.517984,1.462694,,1.293574,2.132877,1.792946,,,1.047278,1.045160,,1.802696,,,1.033319,,2.314117,1.797450,1.906062,,,,,3.050413,2.128976,1.331857,1.582590,1.977169,,1.681997,,2.746905,3.177800,2.996628,1.132339,,2.882506,2.497107,,1.521626,1.241543,,,1.144881,1.076307,1.383790,2.046968,1.874271,1.501214,,,1.709412,,1.482925,,,2.111396,,1.471959,,,2.275088,1.202128,,,,,,2.396383,,,1.684921,,,,1.514695,1.441908,2.337128,2.120040,1.544511,3.258842,2.662868,1.281806,1.087310,1.996501,1.419070,,,,1.498281,,1.086135,,1.060690,1.596609,,2.267411,,,3.343930,1.997647,2.330956,3.002018,2.015951,,1.103195,1.134933,1.410637,,,1.707728,,,1.336731,,,,3.455925,,1.411197,3.697934,,1.722681,,,,2.280749,1.641741,,,3.106693,2.816637,,2.422478,1.195211,1.049303,3.562956,,2.455213,,,,,2.223106,1.720052,,2.315980,,,3.046710,,,1.929292,1.680786,,,2.747573,,1.771391,2.862084,,1.986025,,,1.484557,1.076389,1.186741,,,1.317132,2.611439,,,,,,,,,1.237589,,,,,,,2.914955,,,,,3.365720,,,1.070636,,,,,2.083799,,,1.358805,,1.554393,2.343775,,1.159989,1.391933,,1.015071,,1.248642,1.880067,3.176767,,2.430649,,,1.562869,3.159207,,1.144466,,,,,1.087664,2.550036,,2.296738,,,,2.377910,1.242780,1.752031,2.444990,,,1.736451,3.082931,1.919877,,,2.111956,,1.616149,2.659871,1.591004,,1.578139,,,1.719202
3.047978,,,,,,,,1.341324,1.049126,1.994996,,2.244971,,1.602361,,1.781378,,,1.938038,,,1.555637,,1.430988,1.305310,,,,1.947096,1.141870,,2.230337,2.523090,,,,,2.417411,2.553933,1.758197,1.023183,,,1.900245,,2.075909,2.020879,2.326425,1.325052,,2.282872,,,2.596594,2.111688,,,,1.755466,2.211509,2.770875,,1.727684,2.467183,1.646516,3.210615,,2.434819,,3.131128,3.393472,,,1.912041,,,,,,1.131987,2.055026,,1.751666,,,,1.809074,1.753980,,,,1.235466,,,,3.308159,,3.799960,,,,1.188839,1.047427,2.547740,3.759610,1.229487,2.825157,1.743541,3.292272,,2.706158,,1.110170,1.363989,2.217182,1.087076,1.188846,,,1.901029,,,,1.590736,,2.000035,,,1.978662,1.094529,,,1.659688,,1.261501,,,,2.025178,,2.743810,,1.201500,2.718233,,,,,2.256478,,1.398921,,,,1.264560,,,1.217189,,,2.465317,,,1.407295,,,1.561197,2.432069,1.655596,,,1.377903,,1.992031,3.128382,,1.440476,1.853406,,,2.512733,3.232249,,2.458063,,1.074208,,2.664526,2.135397,,1.168558,1.782506,3.320361,,,,,,2.460644,1.043984,2.789738,,1.338459,3.080875,,,1.328792,,,,,1.841667,,1.974074,1.984895,1.642027,,,,,1.633892,1.177668,1.834910,,,2.056715,,,2.367848,,,,2.660110,2.138578,,1.975509,,1.702341,2.969308,,,,,,,2.508389,1.194982,1.670650,,1.166065,,,1.445100,1.277110,,,2.571456,1.284462,2.930179,2.350206,,,1.561721,,3.750899,1.822159,,3.014149,1.489390,2.427937,1.338733,,,2.265277,1.797501,,,1.671811,,,,2.737696,2.311464,2.292656,,,,2.331645,,,,,,,,3.246436,,,,1.384631,,,,,1.867767,2.628650,2.551686,2.039658,,3.049264,,2.658908,2.232966,1.487021,1.920889,2.888753,,,2.028527,1.579638,,,,,1.663047,3.478916,1.209426,1.336498,,1.004951,1.208590,2.538162,,,,,,1.658193,1.085527,,,1.985033,,,1.311506,,,2.653777,,,2.148213,,,1.021037,,,,,1.027950,,,,1.121144,1.277526,3.281037,2.449141,1.225272,1.503947,1.311071,1.271193,2.173155,,1.116014,,1.674590,,,,,,,3.508753,,,3.511779,,,1.979380,2.524143,,,,,3.162890,2.524051,2.433547,2.722321,,1.583927,2.626483,,1.743275,,2.500016,1.529167,,1.568124,,3.097379,1.512696,1.110314,1.209405,,,1.124364,2.127250,2.573749,,1.126593,,1.027614,1.113560,1.649369,,,,,,2.522284,,
,2.300124,1.350458,,2.721725,,,1.958500,,,,1.887804,1.849714,1.973935,1.312901,1.731387,,2.796029,,,1.739898,3.842958,,,2.122625,2.951955,,2.284466,,3.135704,1.686191,3.161411,,1.970010,1.850228,,,1.596607,,,,,2.222846,1.513399,,2.292577,,,,1.231152,,,1.801774,1.693729,,,,1.478025,,,,,1.512950,2.219018,,1.417371,,1.846908,,1.558295,,1.580032,,,,2.996998,2.582145,1.791394,2.195146,1.454019,2.294400,,,1.906284,2.264138,,,,,1.653916,,,,,1.561593,1.753246,2.589135,1.324105,,,,1.193583,2.764049,,3.389570,,2.261962,,2.894928,,2.143592,1.990437,2.432260,,2.484899,1.359069,,1.557369,,1.299308,1.811454,,,,,2.801708,2.171744,,,,2.176348,1.648097,,3.503731,2.653597,2.668408,,,2.733574,,1.826149,,,,,2.367574,1.192036,2.682114,,,,,3.357639,,,,3.968712,3.075160,,3.239833,,,,1.956360,,,1.059208,,,,,2.417287,,,,2.166643,1.782186,2.056913,1.557090,2.101315,,1.850543,,2.187867,,1.381307,,,2.996473,1.625682,2.469789,,2.828662,2.069684,,,2.848781,1.235928,1.744848,,,1.922255,,1.559399,,1.005839,,1.433969,,2.115752,,2.138998,,,2.691492,2.066562,2.311445,1.981766,,,,,,2.800617,1.513099,,2.207819,1.497452,2.776719,2.190539,,,,2.791771,1.861266,,,2.049583,1.903442,,,,,1.655663,2.188156,,1.956778,2.092427,,1.011791,,1.208989,1.425520,2.675833,1.261239,,2.058473,,1.309643,,,,1.562823,1.754832,,,,3.477256,2.519506,2.430558,1.912146,1.504731,,1.738739,2.583357,3.018920,,1.798012,,1.840028,,,,,2.728450,,1.645175,1.107844,1.298860,2.414546,1.511215,,,1.910481,2.766670,1.963657,3.027960,,,,2.225348,,2.145274,,1.555746,,,,,,1.979645,3.005725,3.315849,2.857309,1.670731,3.082426,3.047652,3.942294,,,,,,1.313862,1.610997,1.247324,,1.772203,2.119347,2.061789,,1.668433,1.113465,,2.042013,,,2.267505,3.350358,3.553696,,2.849619,1.456307,1.491576,1.275622,,1.490834,,,,,1.787992,1.167703,,1.348031,,3.145831,1.880028,1.317766,1.982660,,,,1.877836,2.722796,,,,2.329672,,,,1.282021,2.309745,1.687186,1.820384,2.362220,,1.201123,,,1.647229,,,,1.329251,1.305111,1.917937,,1.538983,,,,1.649971,1.462764,,2.556993,2.164488,,,,,,,,1.175346,,,,,1.921818,1.978954,,,,1.747190,2.157604,,,2.727824,,,2.187377,1.183984,1.196122,2.268301,3.056173,3.540516,1.751856,2.625560,1.290573,1.180461
,2.121383,1.379640,,1.698618,,,3.326214,2.448342,,1.090724,,2.394059,2.878829,1.884559,1.487449,1.920827,,2.504968,,,,2.791948,,,2.368676,1.499421,,3.121200,,1.168491,1.398010,,3.182014,3.064100,2.533608,2.240854,2.648564,2.450091,,3.069302,1.482214,1.924179,2.447811,,2.319156,,,1.259084,,1.047408,1.975092,,2.022747,1.560323,1.471906,1.769893,,,,1.843186,,1.829404,,,,,1.540946,1.523909,2.880966,,,,1.968032,,2.731929,,,1.383711,1.864430,,2.707280,,,1.078322,1.163294,1.255904,,,,,2.719912,3.289048,,,,,,,2.014262,,3.241878,2.587720,1.329285,,2.521069,,2.875089,1.693371,2.487947,2.972924,1.160690,2.233173,2.292424,1.403012,,,,,2.916928,1.908084,2.521045,,,3.872907,1.345865,,2.435748,,1.963430,1.157817,,,,2.336019,1.072295,3.192849,1.820622,,1.489359,1.452571,,,,,,1.168748,2.645722,,1.889926,2.066724,,,1.015931,,,1.030484,1.380109,1.783064,2.390802,2.297144,1.897715,,,3.339527,1.112766,1.000143,,2.806028,,1.763744,2.418532,1.333360,,1.339807,1.329249,2.161520,2.765735,,2.202585,3.310796,1.111019,1.287087,,,,,2.018544,,,1.070748,,,2.945143,,1.037804,,2.349358,,2.396417,2.277973,1.780410,2.382466,1.513403,,,1.209870,2.775402,2.203030,2.891653,2.074076,,,,,,2.797688,,1.949791,,,,,1.298287,,,1.817731,,,,1.144665,2.468722,,,,,,1.185478,,,,1.839919,2.089823,,3.370562,,2.823174,,2.427355,,,,2.141523,1.744730,,1.388634,,3.053742,2.686879,2.416570,1.614830,3.536306,,,,,1.277169,,,,,2.423810,,,,,,,1.529730,3.476451,,,1.823043,1.512812,,,,1.145377,2.518165,,1.608063,,1.023627,1.006624,,2.323471,,,,2.206447,1.628025,,1.553453,1.119842,1.515587,1.282218,,2.925857,,,2.690577,2.478813,,2.049605,3.067459,2.690903,,,2.211480,,,,1.440466,,,,2.339131,1.172551,,,3.242507,,,,1.725015,,2.359857,2.941114,,,1.710296,3.087005,2.313593,2.293551,2.234896,,,2.536218,1.866722,,1.849292,,,,2.012123,3.572899,1.863866,1.198183,3.117707,2.816911,,,1.716466,2.224170,,,,2.208826,,,,,1.676673,3.389957,,,1.510644,1.925329,,,2.142212,,1.322721,,1.675545,1.108622,,,2.964287,2.405277,3.643835,1.907533,,1.504870,1.379496,,,,,2.987994,,,,,,,3.447969,,,,,1.148315,,2.025849,,,2.430390,,2.236810,2.966767,,1.327954,2.058495,,2.599147,,1.753420,3.572558,,,1.154704,2.046739
,,,,2.149661,,,,1.011386,,,2.369576,2.358699,2.388606,2.207996,,,,2.405075,,,,,,2.060147,,,2.445569,,2.150104,1.972747,1.455830,1.385334,2.136874,1.927684,1.589529,,,2.830270,1.961067,,2.956020,,,,1.373034,,1.108876,,2.315871,1.441750,1.293170,,1.225033,1.529745,1.713800,2.260495,,2.607374,,,3.259283,1.254592,,,,2.419573,,,2.617401,1.108882,,,3.535831,1.303596,,2.218123,,1.776631,1.380744,,2.617435,,,,,,1.935752,1.698276,2.548684,3.268891,,1.848272,2.677985,1.789410,1.101768,,,2.866516,,1.093179,,1.463387,,,1.299672,2.010688,,,,2.345326,,,2.844184,1.028925,1.229928,3.400329,2.131255,1.016007,,,,,,,,1.968175,1.970112,1.032978,2.384532,,2.074127,2.240095,,,1.866351,1.390874,,,1.579156,1.499198,1.361181,,1.137796,3.905263,,,2.371383,3.707730,,1.760254,2.195153,,,,,,3.402792,,,2.667576,2.862827,,,3.281509,2.165100,1.820812,1.702140,2.470545,3.735331,1.042687,1.375744,,1.469479,,2.824821,1.090110,2.845387,2.011313,1.131923,,2.924205,2.159008,,2.388914,1.601026,1.883855,,2.957190,,1.321484,,,1.568204,,3.114778,,,,2.540408,,,2.744363,1.493485,2.737933,,,2.559526,1.403493,,2.438523,1.537379,2.321088,,1.797966,1.505123,2.640166,,,2.706778,,,2.302796,1.634580,,2.289844,,2.449694,,,3.056676,1.157960,2.330314,,2.430440,1.709130,,1.932754,,,1.737535,,3.295113,,2.285283,,,,1.452895,3.085469,1.288670,,1.703638,2.781458,,1.617962,,1.003652,1.796404,,3.077004,,,1.456355,1.370929,,,1.187772,,1.839536,,2.568232,1.553724,1.286786,1.399613,2.220709,1.171315,,,,,,1.776493,,1.795687,1.988791,,,,2.099366,,,,,,,1.894399,,2.256239,,,,,1.449256,,,2.460297,1.376126,1.363013,1.224375,3.427286,1.768832,1.452020,2.578080,,,3.033381,,,1.832196,2.744909,1.760302,1.550621,,2.516318,1.021995,,2.093735,,1.007390,,,,,2.586270,1.586256,1.586028,,,,,3.307716,1.911726,1.066142,,,1.624515,1.781141,,2.127221,,,,,,1.974036,1.145089,,,1.942569,1.011355,1.187053,2.761604,1.508053,2.566705,1.036832,2.939423,2.623290,2.479464,,1.591075,1.044220,2.903927,1.644837,2.109923,,,2.372215,3.218229,2.590103,1.344547,,,,,,,,,1.253277,,2.220338,1.557335,,1.632217,,,1.586893,1.703149,,,,,,2.174785,3.106539,,,1.766173,,1.287975,,,,3.378381,2.405432,,2.779633,,1.610019,,,1.258412,1.313052,1.225315,,,,,,,
,1.786019,1.085462,2.332113,1.217481,,2.007349,1.546154,,,,1.968143,2.182966,,2.126544,,1.525494,,1.609151,1.099127,,2.664335,,2.049373,,,,1.628069,1.944968,2.110984,,2.312675,1.475432,2.216232,2.714265,2.069939,,,1.420565,,,1.400004,,,1.777311,1.721995,,1.822347,2.014831,,,2.952700,1.521359,1.554396,1.206390,,1.998638,1.757944,1.532586,1.473334,,,,,,1.023454,2.692304,1.710419,1.809182,1.853134,,,1.956131,1.927856,1.071181,2.024330,1.581992,2.071377,,1.173490,,,,,,,,1.931307,2.156002,,,,1.376207,,2.392140,3.652955,,,2.455337,1.176062,,,,1.727570,,2.089835,,,,,1.291216,2.030348,2.701166,,2.640667,,,,2.144176,,,,1.868191,1.328718,,,1.545313,1.575595,1.470660,2.887384,,,1.929283,,1.444969,3.378414,,,1.512259,2.350115,,2.563760,,,,,,,1.613685,,,2.541968,1.448588,1.247598,,,1.694485,,2.002437,1.321483,,,2.309479,,2.547193,,2.412997,,,,,,,3.108765,1.279211,,1.701218,,,,1.098017,2.630712,,,1.700115,1.254646,,1.273655,,,,1.632539,1.497840,,,2.718048,,1.368278,,1.590444,2.260608,,3.078912,3.513159,,1.130370,1.651256,2.029159,,,2.197562,,2.053795,2.514120,,1.286227,2.114864,2.840106,1.285838,1.784626,2.810950,2.500173,,1.920520,1.257044,,,2.908525,1.316523,,1.291265,1.205101,1.714519,,,1.902605,,2.358953,3.409129,1.965626,2.098265,,2.268936,,1.092948,1.345065,1.200725,,2.978002,,3.550056,1.871384,,,,2.170953,,2.514727,1.880819,2.598568,2.240529,,2.810112,,,,2.046605,,1.251857,1.801359,1.410766,1.850617,,2.686564,,1.984770,2.139865,,,1.829904,,2.350182,,1.887080,2.063541,2.756448,1.059832,2.943461,,1.835454,,2.718159,,2.124836,,1.442011,1.305992,2.259248,2.736234,,1.124793,,2.062822,1.479984,2.362883,1.643675,,1.146817,1.482313,,2.425640,,,2.009264,2.409463,,,,1.470167,1.986784,1.053277,1.567466,,2.318147,,,,2.176656,1.756754,,,,1.653171,2.569140,,1.548207,1.472951,2.266785,1.392852,1.557331,,1.923814,,2.608519,,,1.104885,1.723740,1.888671,2.681512,1.612511,,,,1.182689,1.389624,2.091649,,,1.945912,2.629093,,1.788522,2.607996,,2.753678,2.561499,1.519205,,,,,,,,1.858452,,2.717869,,,2.277767,,2.680018,1.282924,3.763726,,,1.822938,2.411019,,,2.257717,2.103087,,,,1.488730,1.548012,2.950249,1.032639,,,,3.137905,,,,1.289647,1.036947,,1.399590,,1.263576,,1.652564,1.236413,3.209122,1.103191,1.065752,1.054839,,2.108380,1.389903,,,,1.077958,2.024270,,,,2.385663
1.088000,1.464311,,,,1.617460,,1.984075,,,2.476568,1.039006,2.755830,3.043126,,,1.460381,,,,3.460537,1.309066,,,3.066929,2.455383,1.014100,1.238459,,,,,2.651291,3.480540,,,3.309441,1.427357,,2.702384,1.673674,,2.024226,2.692914,1.173742,,2.138938,2.104059,,,,,2.338561,1.251132,1.839402,1.422206,1.693636,,2.634421,1.201646,,2.329584,,2.616103,1.455602,,,2.141766,,2.807065,2.427855,2.812430,,2.765221,,,1.181252,,1.952714,1.185145,,2.304535,,,,,,,,,1.061790,,,1.419763,1.150176,,,,1.318481,2.175939,2.853147,2.888495,,,2.706107,2.656710,1.158144,2.255985,,,,,,1.529671,,,1.029448,1.465526,,,3.211857,1.655037,,,,1.810373,1.436177,,,1.256505,1.617248,,,,3.107804,1.228467,,,,,2.241088,2.589981,1.038055,,,,,3.116265,1.025551,,,,3.065680,,3.162364,1.054263,,,,1.897707,3.056433,,2.167047,,3.110003,2.182704,,1.616541,,2.239883,,,1.035270,,,2.514114,,,,3.510345,2.121556,,1.029121,1.586030,2.260681,1.172597,,,,,2.238195,,2.147194,,2.705713,,,2.497580,2.394448,,2.334703,2.164764,,1.339425,2.604241,,,2.324714,2.169284,,,3.185211,1.239895,1.442476,,,2.258066,1.715081,,,,1.496183,2.567596,,3.207955,2.622477,1.850407,2.571046,2.262283,1.017624,2.663893,1.776935,,1.239110,1.595092,,,1.245862,2.322300,,,,,,,1.989760,2.579808,1.146307,1.280779,,1.123804,2.247630,,,,,1.611291,,1.979188,,,,,3.987079,,2.048904,2.643425,1.122441,,1.291094,,1.443777,1.613176,1.741845,2.196016,2.112996,1.330449,1.903023,,1.197804,1.529391,2.178901,,,1.177586,3.216729,2.132908,,,,1.414442,,,1.105893,,,,1.277451,1.184255,,1.945023,,1.818316,,2.782505,,,1.858983,2.354227,1.693893,1.656258,2.317798,2.284994,1.861257,,2.352564,,,,3.312894,,,,1.465479,2.361855,,,,,1.310733,,,1.320731,,2.179199,1.243241,,1.628229,3.110918,1.459814,,,1.567768,,,1.893977,,,3.068475,,2.929317,2.947842,2.032562,3.075752,,,,,2.576788,,1.622389,,,1.923039,,,,,,3.429948,,1.649884,,,,2.008358,2.779221,2.180091,3.170323,,1.491865,,1.348359,2.770345,2.134947,,,2.376651,1.459660,,2.228619,,1.039871,,,3.061567,,,2.396226,2.475371,2.105174,3.324897,,2.590143,2.887748,1.453125,,,,1.876456,,,1.835691,,,,,1.189445,,,2.039392,1.414685,3.129972,,,2.306685,1.927700,2.530290,,,,
