300
,1.253674,,,,,1.558770,2.473749,,,,3.066482,,,1.987555,,,,,1.038784,,2.695374,,1.577109,,,3.280317,1.239757,2.914935,,1.206851,1.537727,,1.234930,2.251513,1.492101,,,2.121394,,,,1.697201,,1.038859,,,1.938942,1.872443,,1.871016,,1.790461,,,,2.070065,2.709296,3.599862,2.220288,2.415310,2.246791,,,,1.197898,,2.143882,1.307247,,,,,,1.254712,1.719128,,,2.257412,2.372060,,,1.707387,,,2.039849,3.030560,1.208347,,,,,3.343653,2.457542,,2.219088,1.046550,,,,,,1.383830,2.740664,,2.641951,2.858427,,,3.192273,1.930515,,,3.884842,,1.371393,1.628740,2.413345,1.755294,2.168167,1.939954,1.582226,,,,1.596358,,,,,,,2.314591,2.400362,2.481883,1.295735,,1.607824,,1.531136,1.706066,,2.310766,1.097644,,,,2.283959,,1.649084,1.578889,2.346507,,,2.414902,,,2.633265,,,1.777556,3.459885,2.358053,1.490122,1.081149,,,1.486183,,,,1.217549,,1.154698,,,,3.546640,,1.365344,3.605859,2.104007,,2.055595,2.948316,,,2.260812,1.438677,,1.607830,2.362725,1.397370,,1.102441,,1.203239,,,,1.256960,1.591234,,,1.243906,2.628768,,1.238580,,1.396770,,,1.141460,,1.050312,1.337457,2.170897,,2.110328,,2.125175,,,1.420943,,1.730669,2.247974,1.678457,2.911369,1.599660,1.609374,,2.011847,2.718564,,,1.040848,,2.159437,,1.637278,,,,1.432058,2.005012,2.146687,2.176896,,,,2.272962,2.162726,,2.708840,,,2.655068,2.320344,,,1.398299,1.147332,,,,,2.944759,3.416655,1.293595,,1.311557,,1.681637,,2.768462,1.107580,1.858032,,1.474188,,,1.966218,,2.467709,,1.434218,1.316276,,2.051119,,1.987943,1.343250,1.585744,2.150134,,1.711789,2.325576,1.722529,1.017718
2.302557,,1.400886,,1.843526,1.833462,,1.181071,,1.408603,,2.447884,,,1.124848,,,2.294446,2.735534,2.266639,,,,2.071107,,,1.233510,,2.234531,1.069085,,1.650945,1.538112,1.932921,2.032692,,2.066883,,,,1.457810,1.688064,,,2.021514,,1.791145,2.372180,,1.357359,,,2.732994,,1.348700,1.948521,1.159738,3.412699,,,,,,2.115124,,2.833585,,,2.047476,,,2.415107,,1.947481,,2.231222,,2.385141,,,1.762894,,,2.119844,,,2.360057,1.229256,1.576342,,,,,,,1.678223,2.118543,2.706870,,2.572243,1.683016,2.306776,,,,1.530473,3.234669,1.053259,,1.946109,,1.574788,2.377692,1.268873,2.274359,2.157836,,,,,,1.608908,,1.330494,,,1.089266,,,,,1.496962,,,,1.714543,,1.106473,1.591297,,1.143222,1.584528,,,2.927976,,,1.688054,2.126030,1.397451,1.141221,1.943165,1.558315,1.458156,,,2.664363,3.542143,1.515536,1.538345,,,,,2.222819,1.489074,,,,1.048741,2.972866,1.519850,,1.962265,,1.603612,,1.461901,1.252448,,2.458373,3.090350,,1.849385,,1.138333,1.776189,2.084634,,1.880873,,2.560238,,1.615845,3.237195,1.927509,2.403595,1.451645,,1.441675,,2.995631,1.067055,1.052562,,1.255787,,2.150019,2.119904,2.189942,2.363685,,1.379256,,2.301954,,1.587961,1.359338,,,2.043839,,,1.563927,,,,,2.123345,,,,1.292524,,3.060234,1.430563,1.120893,,,3.668332,,,,2.802430,,1.254282,1.482176,,2.921177,1.174971,1.686858,,,1.179559,,1.325231,,,,1.557230,1.533991,,,2.304780,1.848020,,2.878010,,,,,1.539127,,,2.132356,2.284339,2.147178,1.741450,,2.502544,,,2.815590,1.190338,,1.855287,2.475820,,1.624989,1.682765,,,1.062775,2.027035,,1.925207,2.029906,1.761399,1.509149,
,2.217064,,2.779927,,2.497489,,2.306113,2.042441,,,,,2.508293,1.618214,,1.232825,,,,1.241570,1.034745,,1.557343,1.541987,2.891695,,,,,1.572740,1.078203,,2.174173,1.540098,1.726622,2.661384,1.872821,,2.726629,,,,2.799417,,,,1.426939,,,,1.742046,1.698001,,,1.461175,1.392980,,2.329120,1.731203,1.934821,,,2.593455,2.075237,2.194818,,,1.357072,2.489391,2.077605,2.776705,1.442595,,3.908370,2.034486,,,,,3.163328,,1.535175,,,,1.454617,1.302476,,1.221622,1.977638,1.457710,,1.789085,,,,,1.219002,1.779606,1.754658,2.321594,2.024504,,,,3.200606,2.107381,,1.908242,,2.166139,,1.161829,,,,,,,,,,,,,,1.821643,2.499438,1.397593,,,2.001059,1.405120,1.015985,,1.455881,1.116039,1.597478,1.282674,,,2.036518,,,1.152427,,1.571523,2.195212,,,,,1.902341,1.218417,,2.281437,1.083132,3.649684,1.202745,,,,,1.794464,,,2.411359,2.221956,1.032315,1.502047,,1.748632,,1.445708,1.690373,,,1.481253,1.093379,1.018908,,,1.736960,1.617680,,2.301157,2.237320,2.668320,,1.516713,,,,2.611204,1.107276,,,1.055170,,,,,1.260513,2.574186,1.145721,,2.797653,1.621019,,2.679971,,,1.568292,,1.479790,,1.708818,1.284604,,1.652935,2.167078,,,1.859178,,1.080251,3.515025,,,1.639841,,2.679078,2.687872,,,2.180208,3.081266,,2.486868,,,,,1.586321,,2.420043,,,3.293425,1.739770,,1.470707,,1.389127,1.988833,,,1.633969,,,,,,,,2.858946,,1.918721,,,1.361666,,1.485870,,,,,2.182918,1.205938,2.890376,2.945184,3.109393,1.188244,1.728679,,3.076713,1.772773,,1.533387,,,1.535256,2.388166,2.187957,1.927800,,1.372189,2.287444,2.079478
2.321251,1.721424,,,,,1.335887,,2.025811,1.801040,2.212456,2.206417,1.898362,1.084727,1.583461,1.833432,,,,1.355804,2.737720,,,3.027253,2.288268,,,,,,,1.471011,,2.448971,3.012335,,2.011748,1.816459,,,1.841577,3.984312,,,3.069737,,,3.107135,,3.756667,1.562239,,2.558978,1.901361,1.942738,,,2.608411,,,1.497389,,1.529050,1.380773,,1.605101,1.784130,,,,3.176310,,1.678286,,,1.164356,3.733986,2.775245,2.028080,2.103192,,,1.487870,1.567524,,,2.216113,,1.049882,3.054298,2.592974,2.216292,,,2.313483,,,,1.244801,1.190708,,1.424221,1.429522,,1.106641,,1.601113,,3.418717,,,,1.724191,1.125948,,,,1.151366,1.233081,,,,,,1.503154,2.175580,1.260808,,1.099153,2.097030,,2.756970,,,,,1.826294,,1.040670,,,2.860150,1.416079,,1.469130,,1.938336,2.382110,,1.772367,3.154518,3.428227,3.929654,1.804592,2.046383,1.617233,,,1.376819,1.855830,,,3.846507,1.689921,,,,,1.853039,1.060929,,1.430709,2.308580,,1.279857,2.509480,1.805295,1.502339,1.094848,,2.917338,,1.563958,,,,2.976503,,,1.412038,,1.561339,,,,,2.065002,1.959713,,3.548347,,,2.570609,,,1.134709,,1.198521,1.327503,1.096578,,2.314342,,,,,,,1.798502,,,,1.815584,,,1.990990,2.371488,,,,,2.355103,,1.838310,1.382400,,,,1.719060,,,,,3.010043,1.461830,2.108039,,,2.401146,,2.651994,2.415381,3.238981,,1.116707,,,1.985990,,,,,,1.300285,1.237475,2.240145,2.189313,,2.560314,,,2.150053,,2.412706,2.081583,1.627416,1.990060,,,,2.677148,,,,1.737208,,1.292822,,,,,,1.462825,2.575223,1.984026,1.888292,1.075345,,1.245682,2.148300
1.576660,,2.659833,,,1.466826,1.851094,,,,1.207516,1.750522,2.442730,,,1.360070,,,1.120150,1.768566,,2.233856,,,2.104600,1.552345,1.812879,1.345568,,,2.762433,2.310968,1.352709,3.108411,,2.007413,1.500714,1.106762,2.191272,1.797590,,,,1.233623,2.923595,,,,,,3.571604,1.581914,2.846509,,2.592379,1.973513,,,1.681674,3.642614,,,2.444921,2.408477,2.540359,,1.308530,1.449272,1.392660,2.649193,1.436854,1.675702,,2.588441,2.779636,1.422765,1.648811,2.093043,2.572475,,,2.764732,,,,,2.261991,,1.660144,1.451151,,2.777140,,,2.296710,,2.943495,,,2.272579,1.906292,2.283972,2.923475,,1.397374,,,,3.431011,2.148739,1.025115,1.757281,,2.067504,2.736959,1.954577,,,,2.245307,,2.375109,2.647909,,,2.445454,,,2.575930,,,,,,,,2.540314,,2.374232,1.869883,1.446943,1.765162,,1.033522,1.936023,,3.133491,1.094768,,1.710726,2.199994,,1.447710,1.582700,1.205637,1.641762,,1.613684,,,2.762598,1.460892,1.172561,2.210921,,2.570172,,1.217327,,3.674238,,2.590166,,,1.526685,,1.149228,1.629297,,1.914950,,,1.744108,2.146877,,,,,,,2.754595,,,1.821376,2.149782,2.584348,3.743715,,,2.223591,1.244119,,,,1.350863,2.670707,,1.929207,2.094053,,,2.104134,1.709570,,1.028636,1.363659,2.354208,2.844658,2.497592,1.438034,,,1.933080,1.911331,1.491202,,,3.412062,2.252939,,,2.799769,1.711361,1.367594,,,1.890848,,,,1.895145,2.676438,3.194680,1.832878,,,,1.840076,,,2.585089,,,2.015155,,3.185721,,1.025319,,,2.845438,,2.445734,,,,,1.731311,,3.840346,2.534804,,2.705237,2.352864,2.910261,1.963805,3.189517,,1.721325,1.401175,1.187309,1.943283,2.550562,1.533411,3.259958,,,2.134562,,2.966701,1.327217,2.805974,3.012628,,2.740864,1.564814,,,1.158387,2.790483
1.603957,2.116380,1.518023,,2.098682,,1.364454,,,,1.918140,,,,,,,,,3.089069,,,2.171646,,,,1.109164,,2.515984,,2.376511,1.902132,,,2.222227,,1.477734,2.295845,,,2.082111,1.939955,,,1.756677,,3.199544,3.012770,,,1.170859,2.410996,,,,,1.656962,1.631018,,1.730611,,1.156927,,2.389990,2.460032,1.214371,2.523429,,2.624390,,,,1.388124,1.597204,,2.768211,,,,3.186027,,1.027338,,,,2.971801,,2.639219,,,,,,1.075120,2.170536,,2.571512,,2.239072,,,2.249134,,,,,,1.562337,1.418683,,,,2.465967,,,,,,2.121790,,1.700241,1.528766,2.081149,,,,,,1.989448,,1.534610,2.101034,1.809909,,,,,,,,,3.869792,1.816622,,,2.649046,1.787762,,,2.768812,,,1.376643,2.180717,,1.553537,,,,1.828536,,2.095383,,1.102669,,2.411566,,1.489480,2.943609,,1.680413,,,,,2.129748,,,,,3.130580,,,2.125725,,,,3.556391,2.468415,1.660011,2.803867,1.393375,2.162845,2.785695,,1.767343,3.009557,2.023576,,2.147766,,2.624873,,1.087022,,,,,,2.025712,,,,2.015783,2.438346,,,,1.572243,2.395205,,,,1.022350,1.259373,1.292762,1.086330,1.962458,,,,,2.461475,2.457201,2.717234,,2.503897,,2.376791,,1.111703,,1.723400,1.828672,2.188742,,,3.516540,,1.670053,,2.530905,1.575345,,2.190385,2.861515,,,,,3.062664,1.925638,3.017311,,,3.249745,1.091929,,,,2.657348,2.524834,1.427823,1.239901,1.173757,,3.559298,1.644119,,1.783466,,,,,,,1.324140,2.584682,,,,,,,1.724385,2.659055,,2.900987,,
1.035260,1.661920,2.336010,1.427417,1.145937,,,,2.645895,2.647926,2.148451,,,2.671654,,,,,,,,,1.300507,3.238648,1.376578,,,2.322489,2.361681,,2.162658,2.016822,,,,,1.927405,2.584843,1.110211,1.058054,2.216759,2.259724,,1.051219,,2.873460,,,1.825058,1.404588,,1.757604,1.535133,1.446742,1.712473,,,,1.117981,,,,3.261534,,2.290880,2.763792,,1.354431,,2.431751,,1.646702,2.113042,2.443334,,2.061669,2.477792,2.117845,1.783303,,,,2.128841,,,2.439937,,,,1.130646,,2.543245,,,1.076209,,,1.811218,1.314830,1.386827,,1.471196,1.782066,,,,,,1.604540,2.809400,1.672107,,,1.756552,,,1.162633,2.129244,,1.115658,,1.508408,,1.842994,,,,,,,1.152737,,1.356861,,,2.851883,1.211891,,,1.639707,2.425384,2.374321,1.334814,,1.514945,,,1.035466,1.628437,1.215960,,1.535434,,2.318224,,1.827671,,1.877866,1.777671,,2.046640,,,1.493356,1.021024,2.341208,2.240220,1.952863,2.622398,,1.767646,,2.441713,,,3.796348,1.215372,2.227569,1.242951,1.834218,,1.126794,1.173189,,,,1.254830,,1.141383,,,1.741318,1.299970,,2.023218,1.766156,2.222433,,,1.057203,1.467399,2.350513,1.930629,,2.466277,,1.011338,3.078364,,,1.133991,1.345421,1.496320,1.066548,,3.166043,1.167533,,,2.220259,,1.244689,1.222207,,,3.463394,,1.420554,1.917328,2.356791,,,,1.783253,1.037684,,1.975872,,2.293339,1.314642,,3.232748,1.543745,,2.410715,1.967615,,,,2.015529,2.322806,2.039903,,2.380817,,2.646440,,2.197572,,,1.734768,1.573280,,1.929473,2.861458,,1.160485,,,1.172955,,2.464366,,2.936477,,,,,1.572916,,,1.476923,1.434000,2.022168,1.036445,2.857255,1.719759,1.346254,,,,3.120009,,1.505006,,1.669768,,,3.523328,
,2.347839,3.718476,,,2.540197,,,1.208972,,1.955685,1.198918,1.450371,1.512164,1.737553,,1.829838,1.417293,,1.002100,2.365032,,,,1.269367,1.531332,,1.404327,2.105113,1.068541,2.099292,,,2.904225,,,1.354889,2.393997,,,,1.356508,,,,,,3.746236,,,1.022820,1.928146,,2.047180,2.211887,,,2.451350,1.080176,,3.444225,1.167597,,1.572069,1.669803,,1.983274,1.084332,,1.110624,,,,1.197996,,2.906380,1.394747,1.214399,1.851536,1.056752,,2.563649,,1.760472,2.768541,,,,1.878750,1.343800,,,1.280116,,,,,,1.146647,,,,,1.115388,3.261683,,,,1.106816,,1.586604,,,,,3.661435,,2.302089,,1.454422,,1.940938,2.095887,,2.952783,3.078591,,,,,,,,,,,,,,2.868171,2.158800,,,1.625802,,,,,2.153404,1.279419,1.209675,,,1.995545,,,,2.871217,1.133984,1.112519,,,,1.019106,,,2.516815,,,1.480864,1.595364,,,,1.276976,,,,2.452047,1.219872,1.097890,1.682341,2.885858,,,,1.454738,2.302182,,1.172117,,1.434096,,1.356764,,2.057698,,,,1.829220,,1.322685,2.503841,,1.290379,,2.104929,,,,,1.765587,,,1.040998,,2.239263,,,,2.079549,,1.595927,1.632063,,,2.328989,2.220304,,,1.311958,,3.290812,,,1.065821,1.813984,2.171822,,2.124500,,,,,1.403384,2.258524,2.659029,1.048868,1.187487,,,,,,,1.524866,,1.421985,2.325349,,1.005455,,,1.125047,2.326607,,,,,3.313841,2.718332,,,3.396381,,,2.264926,1.711901,1.161171,,,,1.006139,2.070280,,,2.048830,,1.602710,2.227805,1.611792,1.885168,,,,,,2.388256,,
,,,1.297695,2.640489,,,1.881929,,,,1.675066,,,1.152710,,2.945319,,,1.162674,1.215328,2.022283,1.955004,,1.218858,2.265543,,1.220709,1.205096,1.393720,1.918602,,,,,,1.754996,1.427076,,1.327916,,,,,,,,,,,,2.007684,,2.499559,,1.990774,,,,1.446395,,,,,,,,1.809547,2.266233,,,,2.581477,,1.891824,1.801623,,,2.569602,,,,1.227883,1.201946,2.656655,1.285922,3.231924,,,,1.110941,1.440181,,1.497339,,,,,1.308484,,,1.032519,2.252926,,2.574554,,,1.860084,,,,2.079053,,,,,2.002929,,1.228563,1.816032,,,,,3.090161,,,1.528853,,,,,,,3.076668,1.113579,,,,,,1.427293,,,1.628722,1.328331,1.464141,,,,1.373097,2.072914,3.576285,1.092560,,2.644877,1.220689,1.760822,,,1.962531,,2.149029,1.492340,,1.003529,2.167444,,,3.073177,,1.213260,3.474495,,2.065164,,,,2.318185,,,1.655178,1.330425,2.505410,,2.074918,,,1.381823,1.301596,,2.809358,1.544281,1.679236,1.689242,1.472865,1.899500,2.577504,,1.512810,2.732505,,,1.502422,,,3.430031,1.807064,1.600729,1.831100,1.649374,3.288299,1.890052,,,,,2.792913,2.162625,2.039916,,,1.687614,1.517732,,3.059775,,1.937922,1.148656,1.824837,,,1.483311,,2.141267,,1.240938,,,,,2.960475,1.544864,,2.543953,1.166751,,,,2.230345,1.475160,1.069947,2.730162,,,1.098450,,2.221781,,,1.021892,,2.353121,,,,2.201201,2.262627,,,1.288928,,,,1.156706,,2.486869,1.139065,2.053321,2.025030,1.384503,1.802594,,,,1.438623,,,,,,,2.439316,3.385123,,3.730102,,2.476731,,
,,2.032850,,,,,3.017143,1.225235,,,1.206374,,1.371169,1.102334,,3.236967,2.193907,,,2.681171,1.793942,2.247231,1.222550,,,,,1.624725,,,3.449616,,2.124666,1.086211,,2.165553,1.867870,1.287225,,1.362922,1.723634,1.708568,1.106419,2.334155,1.026285,,2.978215,,1.021189,3.760729,1.834588,1.997115,1.364335,,,1.687378,,1.395067,1.457230,2.764370,1.345873,2.216633,,2.280262,1.840936,,1.914720,1.882113,,1.846466,,,,,,,2.836255,,1.828199,1.561416,,,,2.360408,3.433976,,1.142332,2.454070,1.771645,2.607588,3.000200,,2.452782,,,1.148843,2.428799,,,1.913596,,1.435780,1.520799,,1.907632,1.949633,,2.455461,,,,,,2.501099,,,,3.538866,,,,,2.952253,,,1.064038,,,,,,,1.921633,,1.334157,,3.281502,,,,1.644312,,1.731238,2.671864,,2.042470,,,1.593567,,,,,,2.533745,1.317664,,,2.779531,1.385532,,,2.334791,2.954653,,,,2.420881,2.792051,,1.433131,,,1.175234,,,,3.124292,,,,,,,1.637946,2.529638,,,,,,1.777103,2.910886,1.687732,,,,,,,,1.520776,,,,1.705947,2.716185,2.404995,,,2.271816,,2.418071,1.826626,,2.630492,2.961604,3.011915,1.814818,1.435366,1.341246,,2.196110,,1.884238,2.004839,,,1.576330,1.979609,,2.322890,,,2.101142,,2.328129,1.256135,1.842317,,2.089542,,2.318430,,,1.829220,1.674236,,1.433628,1.563767,1.774751,,,1.644085,2.091389,,1.827071,,,,2.029478,1.453773,1.817684,,,,2.180388,,1.280484,,1.318877,,2.433403,3.250665,3.570218,1.371563,2.256010,,1.785488,,,1.154598,,1.360856,,,1.790423,,1.010373,,3.568622,,1.107758,1.819993,,2.629540,1.597687,3.575324,1.248103
